colName_FirstName|colName_GEN|colName_MARITALSTATUS|colName_EA|colName_COUNTRY|colName_USPHN
radvilė|M|Divorced|oZa.7kv@304.H.Y-2s.-.lH|Chad|+1815-659. 5086
gaioz|M|Single|7l__z.s.9@85-.-89oF5.-I.IS|Slovakia|(800)  418- 1222
iivar|F|Single|t_@0vj80.zsJx9j-ti88G-.-i9.4Ec.xObhqv|多米尼加|183/ 568 / 9938 
jeremi|M|Civil Partner|_0G.9._zop._@[3.1.57.103]|Гвинея|+1(990) 796-9747
groesbeck|F|Surviving Civil Partner|B_1R_9.q.J@-Q-FRU-U-.a2cj--1-WKwKB.7.qO|Moldavie|750 -784- 9315X5
xiaohong|Male|Civil Partner|E@-.fI7wN--Z0-L64e.-.g4atX1.ZOwp|Остров Мэн|864/ 366-5280 
thron|Female|Surviving Civil Partner|_B.QZ@2gn-.abG32V5Y3--.Fci--23-ZUEi-.--.uCe|Bahrain|019  676.5678
fattah|F|Civil Partner|1q_._lo.m.A_.J_5@mx-bGWh-86.--w3Fd7.T5sx3m.Sl|Азад Кашмир|+1/(237) 3272431
sahil|F|Married|7.__.2X__z@-mXSj-5YUOu-.D4gj-1-9-A-ERy9-.v-R8Oz9--.T-Q-Eu.OQHR|Kanada|914907- 9493
zelik|F|Surviving Civil Partner|_@2Qedez-x.61b5Lsl-u9.-8k1N-h3.oF|科科斯|+1178-812. 5154
clint|M|Widowed|9j.C@9MZ3.0-c-GR.-.GI|爱尔兰|858. 308.7246
kinnier|M|Widowed|83_364_@Q-iU3R-N38.e.-1--.-.PO|Russian Federation|074 . 8107235X.7
fadhel|M|Civil Partner|oHm_@Kj-37IyZ7-C-wl.o0CtXq.R.yk4D-957.Fv|Netherlands|1228 / 604-4949
tadeáš|Female|Civil Partner|DAoEh3._f49_.P_12__@[908.9.6.39]|Афганистан|+1051  401  8743
dudley|Female|Widowed|"aM"@a.PJ1.3.-.fPJ|Afghānistān|(588) . 1822338
vladislao|Male|Civil Partner|C@[3.42.8.864]|阿尔及利亚|1379 .739  8722
garo|Female|Civil Partner|"8_"@[276.6.92.5]|The Bahamas|4693721923
ladisla|Female|Single|M_n__A@B-.1-.-6U0.-R5t.By|Турция|(874).280  6750 
rubialejos|M|Widowed|l@[14.7.36.7]|El Salvador|+1(817)768 .8570
dahba|Male|Married|f__._.8.l__Wr@-jJv-9v70-3-G-SN.-4MH.suG|Guinea-Bissau|1 502 730-0613 
seham|F|Single|3S._a@kJ2.i.K.-d.mS|Cambodia|+1-(132) 2093349
detra|M|Married|"i"@[82.9.1.1]|Belize|+1-242/ 847 0550
louann|M|Civil Partner|gO@4nsyf.-Zl.9.--N2-o.czw|Curazao|3382916554
aesha|M|Married|_@-X--9Xba7ItKwk-.6.cwX|中非|(095)  9442762x1
jandro|M|Separated|_n__4@[6.9.6.879]|毛里塔尼亚|(124)290- 2454 
soufiyan|M|Single|"P._L__D_i2.m1ZKKW.e__"@[2.908.454.719]|Габон|1-(999)-768 0657
diop|F|Divorced|L@[9.573.91.6]|Yemen|095/ 1240161ExT0
sevak|Female|Civil Partner|gEw.__.7@Wn3-ayBkfm-Y9-gU.g--.Ol.m61.UFdt|英屬維爾京群島|150512/4545
weronika|Male|Divorced|k@79K-6-4.Y69t.G.E.kHJ|Швеция|373 / 3277237x.3
albanus|Female|Divorced|x8@[0.8.88.7]|Saint Pierre and Miquelon|+1592-756  7940
sumiko|F|Separated|0_.yk.Gd@8j-h.T.s1A-.--.UTs|Chad|753-841-3462x4
lenchen|M|Married|_Ki8_13_@[02.179.80.561]|Russian Federation|(476)  278/ 9698
kalonymos|F|Widowed|4.j@N8BF-1shHk.wQ-35-tbu.R-Cg-CJJQ-.Hm|布隆迪|+1(346)990  2159
khair|F|Separated|Cs.6.Y@-oX.68-8--.2zp-.8Qb.RAI|Grenada|1 (098)719/7786
daaf|M|Surviving Civil Partner|qu@4u1r-.N4.-oY-.--x.rz|丹麥|0551006292
raihan|Male|Civil Partner|"_.9X"@w4-n-.n-.-U--4-.9No4O-j.cu|立陶宛|1-(709)7657241x9
fida|Male|Divorced|_kWU.8H_2@URdlFb6Y7----8n1.-812A--aQnr62oKw.B.L.cWTj|科威特|+1119.9624599
tello|Male|Civil Partner|xKv5J.GO__.1_56.4__@1O6-35E-.Nx|Bahamas|730331.6239Ext.5
sunji|F|Surviving Civil Partner|Gh_2@-iC6.maG|Irán|1.(124).214.9838
sofija|M|Surviving Civil Partner|3L2A2BH_.a_._4_1_.8.I_8OU@-----3-w-J0Jr.1i-15.t8R.4-jJ-W4.RPS|白俄羅斯|1 -(486)-3335212
rabih|F|Widowed|_G_Zg_3O@A--hPP6VF.9-WGL.--F4FfM-H.N1-.Tp|Гренада|515355. 3767 
claudine|F|Civil Partner|_i.V_2@HuP--.f7-Bu42---X-9L.c-6H.Po|Нигер|500279  5608 
nurys|F|Surviving Civil Partner|y5P@--.-.9hT.-jeeg1-4--.xnR|Royaume-Uni|026 0109081EXT85
izudin|Male|Married|jT@2B.n-2-.h-c-IB-X53mk-.h.RyW|Samoa|(783) /137. 6838
demetress|M|Divorced|N@Yd3-4uK1NvJ-gHH-.lfZ|Ouganda|(910)087 /9009X2
gergely|M|Separated|W0__nc_d@[484.75.89.01]|Libye|+1547 . 217 2394
jessyka|F|Divorced|jt__V_._Y_.7w._a.3_H1@66-gz1h9p-D04-v-.0.u.-.xe|Libia|1 (534) 058-9299
puhoi|F|Separated|"3"@Q-K1.vrH-2.76.702-0M-e.dZ|Serbie|+1 (912)900 1442
busso|Male|Widowed|4_@[55.9.52.57]|日本|(252) 238- 1860
dory|M|Divorced|_otVt_i._S30bq_@RG-l2-09.A0c9-j-8-.5q-J.-Al.QeSch|United States|1-290186. 3743X8
allassane|Female|Separated|x_.431@2-3.-.Cw3b.15y-hSh--Mhh-.JP|尼加拉瓜|7693532233
elzada|M|Civil Partner|"4.mis_"@[9.8.0.0]|Andorra|136 0142881EXT22
kirillovich|Male|Single|__C_5.7A_.1@[5.9.0.4]|开曼群岛|(843)-8819698
vitantonio|Female|Surviving Civil Partner|g@--8--hf-Q6.ywYn-7-z.-p6IkiK.2w1-.Bx|Панама|(465)-265  1336
lamri|F|Widowed|_@3.hR.IRCX.-.qm|Suazilandia|(184)3644400 X 9
erick|Male|Married|"L._6I1Z_Wz"@OqWh.-b0-G.V9-.w9ct.cI|Madagascar|287  823-0023x 4
joita|M|Surviving Civil Partner|Y@J-lE.---2n1.0.7UL.UGD|摩爾多瓦|1/608 721.4561
ilkka|Female|Single|"u4"@-5CG-s.hB|马恩岛|316-185 -0253x.3
daren|Female|Single|_Yw_PCU7._qk0@14M-.i-.Y4-32n.0n-Ni.ltQ|Morocco|1(899)8292959
woolson|F|Surviving Civil Partner|"b1qt"@[0.48.9.69]|Бельгия|(954) . 066-0201
mounsif|Female|Widowed|HW@xi8j.--Bd3-F7-.-m-.vH|Ruanda|+1(706)  0556235
hamma|F|Single|"K85Dm"@A.JqE4.9f.-.FMAK|Great Britain|1/(580). 9712519
salam|Female|Married|N@[7.8.444.6]|S.Korea|1.981630  5641 
yanhong|M|Widowed|jk6.o@ou.Zu-1-87U4.z194.VY-n-9bj--.SeQRhI|Bután|+1 .(099)8974560
henrico|M|Surviving Civil Partner|"1.Ng._"@59-6.r-90T--.iZ.3-xS5.lvq|危地马拉|+1-(370)-0865767
henri|Female|Surviving Civil Partner|"g.xv.8.k__"@5q-h--.7.H-2-y-X.H-7.iMK|Ivory Coast|012  656- 9682 
mamerta|Male|Widowed|dq.B2pq607@[308.7.8.18]|Grenada|098913 -4089X.59
tasadit|F|Single|Fvk.D0A_.iF_.wj@L.-3n-l.8.kf|Brazil|427.908 5272exT2
steptoe|M|Surviving Civil Partner|_p.uP._@c-9.-1A-a-bTr1u-d1-2.i9--.0-2--J09i35j.Fr|Tadjikistan|(429)385/9681x.9
sigfrid|M|Widowed|T@A.a-bC8R-zO-.-.188.nKtcv|Malawi|930-985/2973exT5
ceu|M|Surviving Civil Partner|i__4@[1.778.6.0]|顿涅茨克人民共和国|1 223 . 055 7488
endo|F|Surviving Civil Partner|_h0Q_f_.6Y@[257.5.7.239]|Abchasien|187  341 -4178
lutho|Male|Married|z__E_.JWJ_eI_3@0-5.-8Am64-72079.F0Hu-8W4D.Y.tTWPpL|Франция|+1(954). 2748691
friday|M|Single|WN@y-.6E.19-.-RV--.OFeUNl|刚果|087 /687  5751
fatumata|M|Civil Partner|CL.2@G.-.-H-L.33-----0q.BNo|Bosnie et Herzégovine|190- 8724778
ilir|F|Widowed|w_Vf.9bB@-Ql-16gNq1-.5M8Fcr.0.FF-K9Bx7d6v--5-S.nEE|Belize|1(163)830/3549
youngblood|M|Surviving Civil Partner|yZ_4@7l.1p3-2.-W.Ps-Y.rq|Botswana|1(738)371  1993
modulf|F|Widowed|"L"@a.072W3-l8o.V7--y-A.0.PG|St. Vincent und die Grenadinen|876. 3830724X.62
hamma|Female|Widowed|2.O@8-1879rqwx6uU.m-t-15.T30--.W7P.KM|Лихтенштейн|(355)787/2953X.4
lica|M|Single|_Ik@dEnv.X-.-K.qFID-vd75-p.fH|Kenia|(786)/ 365  2787
nohemi|Male|Single|C@[009.77.63.8]|République dominicaine  |047375/1749ExT82
searby|Female|Single|"5__oPn.n_M"@-9301.9.O8a31S-q.-5.MC|Guatémala|1(157)/ 3092305 
taysir|F|Surviving Civil Partner|__Z@36-D7-.5O-4j.7-.pi|Saudi-Arabien|429138 6780 
ebere|M|Divorced|"r"@Idu7-Q6.-6.NM.---2.TvVzWo|安地卡及巴布達|071 / 8108562X.7
fenglian|Male|Widowed|"y_5___5x"@l--.e.S-2-m-Q2Ab.P--M.yA|Tunesien|066 916  5796 
thore|F|Widowed|v_.g@72.86.Af|Guadeloupe|005  898 .9766
afra|Female|Civil Partner|4_u@[6.82.726.0]|Curaçao|406115-9309 
paavali|F|Surviving Civil Partner|"f_C9QUG7.5dp_"@[73.9.374.12]|Kamerun|045554- 0263
moukheiber|Female|Married|__A_@-.5S-33g--.4.-CP.bOARql|Centrafrique|1.(974) 893-3705
linwei|Male|Civil Partner|"w"@h-.7-.nvBy.p-p00fk05a.TwFfKU|Cameroon|775/ 095. 6606X1
deying|M|Widowed|ibK.7B7.7yq8c1u7@8Ym6QW4Rh9-.-.H-3-9-YgBN.5212.OaoJDW|Caimán, Islas|086  609-8601
russy|Male|Single|"i"@[3.47.65.895]|Baréin|(862)  0125819X4
edur|F|Civil Partner|"o7u4_d.6.S2Bf_"@94rD5y-94-.1K-.N2-WcS.-.Ia|纳米比亚|1 /(574)5689997
lemarcus|Female|Widowed|Oq._A@19V.2q.K.v-hS-MKL.iYK|Гернси|012 208- 8987
suying|Female|Separated|"_"@[62.750.6.985]|Uzbekistán|098 902- 5741x 5
bangon|F|Widowed|_5.LXn._@[4.4.37.5]|Libyen|+1.706/ 450 4824
naveen|Female|Separated|7_.5J@XB.3-.-L12E9i8w--7.-Ci1c-.Em|危地马拉|+1 -331.9781095
runganadha|Female|Single|Zr.sz._@5-e.Xq--N-AwZs2-.-.9.Bm|Vereinigtes Königreich|+1(044)343- 2631
gurinder|Female|Separated|"0"@Q.---y--.-PR-23F3-8s.-G3lUx0-5-.Lk|Irlande|+1122856. 0739X4
laverna|M|Surviving Civil Partner|"s"@-.--C4Tp.-i7.-x1xRX2.yFp|Saint-Christophe-et-Niévès|019299/0855Ext 6
bittor|Male|Separated|c.HVG8h.o0_pE@[8.30.30.5]|多哥|038460/2159
isela|Male|Separated|k58_.W_r.GS@Ej1q.pXi2.CwU6HICQ-9C--gH.-y4.ULVV|古巴|1(090) /195 1596
analyn|Female|Married|BP@l5.-.p-f.Yo.IBn|Bosnia y Herzegovina|220  708 2473X.5
haruki|Female|Divorced|_4_0@VX-.2mgoa-.iv|Великобритания|1/(827) 0831493 
banerjee|Female|Married|_.6R.20.__.j@[689.40.1.319]|Comores|894. 4425701X 56
ildiko|M|Civil Partner|o_._8_z.__.7.7F4Q7x@f-j4.-FD-.1tAu-3uXP-xU-.5-J.ZDBdTR|Timor-Leste|227598/9860exT33
oddrun|Female|Divorced|5_Q@PP6-5H6.nN|保加利亚|+1.816 /569/5484
abdelazis|Female|Married|b_P@1o.4g.a--0v2.UF9nP-Jro.MuyL|蒙特內哥羅|011  1664644
rafik|F|Married|aW.XQ_6T@8Z-Ra.-.9I-Ji.ZE|Rumänien|(855)8673461
nieves|F|Single|1_@--ys0-FiE.---Ya2.k-F-9-tPW0Af.--.ZyNfuk|Бенин|(501)  092. 6973
ferne|Male|Separated|"4"@g-r6x.2PI-b-P.2-.jS.ngD|les Tuvalu|481904  8847x 33
maleni|Female|Divorced|KEsp_aP_@[9.1.713.985]|Suazilandia|+1.(937)5764938
haskins|Female|Married|4G_2.934av.j@d6.S--Od.0.EM|Honduras|+1/3351336438
devabhuti|M|Single|"n_xRT_._.K.__"@9.hEu|Serbien|039684  7257eXt3
laurencia|Male|Single|3l._@D.6.-85-Qs--m-.1.TZt|Sambia|+1(760)/ 6750022
jacobina|F|Married|nM5h.U.9_9F@T-.6qS8i---8-7.7.-h---9B1p.FVBQ|Камерун|5852271883eXT.81
cestmir|Male|Separated|1._@vPS8L.kj.R1PQxa-as7h.-.NoVZml|Кот-д’Ивуар|(074)822.0775 
mathilda|F|Single|w_nxs@1C05.-9C--8U3j-.--.7z8y5--54C0--B.qccu|聖文森及格瑞那丁|1-527 636-2796
stubbe|M|Civil Partner|22.A6__1k47@1-.-e-gk0jdm-A-88V3.DT--ir8y-V.-.CIgHg|Croatia|047  559  6118x7
irenio|Female|Surviving Civil Partner|_9@[8.54.093.98]|Zimbabwe|018 002- 7313X17
ivana|F|Surviving Civil Partner|_Leys@u-09Io.wW.l7f2.a-m4taqO9f07R-S1.IN|Benin|(055)- 714. 9089
froylán|Male|Divorced|E.wX__6U@b.08---.l8UzbL.-e.EQfi|Schweiz|028/885-4181
muff|Female|Surviving Civil Partner|jk5@-j-y-.-.6F.ls|Namibie|+1-(765) 3611679
vassilis|Male|Widowed|V@5aH-w7.4f--Iq80F3hYE-9W.-.4wyp525HvW-8P-.syB|Доминика|(152).933 5034
youhannes|Female|Married|T.R@o-9fY.7--.-.6.JQN|Эстония|1(128)  668 2136
mouss|Male|Separated|E_0K_NF@[1.1.583.6]|Bhutan|+1(148)  1973235
montague|Male|Surviving Civil Partner|_kJx___C.H89@6y-.1Nyui24.V.016x0.sQFdTK|Туркмения|940603- 8132 X 7
sibusiso|Male|Separated|"u.1"@4N-.-.1--m.2v.ZG|Antigua and Barbuda|(452)/ 267/2257 
iskander|M|Widowed|AM6._._E6.xbF@b.6.YA2yTgpFIq-OM.j.HEi|as-Sūmāl|1(922)069 /4766 
timótheo|M|Surviving Civil Partner|t.3__g__L.w@OU.--96x-NTe9jBpl-d.7xM--N4RH3k.9G.lo|Libia|884/375/ 4369
icram|F|Divorced|R._.w@ZaOJF0x0ED-8PEGQ.-.0.9Nj-o4.ec|Mozambique|+1(924)/805/0449
ferdos|M|Separated|Z_d__4x9@hu.No-.n-3X-FeBI-q7q-Ob.Ovv|Guadeloupe|1/760/3123440
makaridja|M|Married|"sC._.aw_W0j.2ZQ0.V"@6e0Y03h-.6joI-E.-.z-2-MS.akw|Curacao|1(612)162 1233 
viki|M|Divorced|e.x3_@2ozP.jui.O-u-Gt-J-OYpZn-v.dM--G3-.gQvOxe|Macedonia|328 8801046x 797
eldie|Female|Civil Partner|__t.2@[583.1.9.03]|Taiwan|(405)349  1350 
dailis|M|Separated|1Q._.z@T-w-C-.-.1p.-l.IY|Gambie|1/269 .951.3853
ankit|M|Widowed|"_G"@3qgOOtW8c.--4.u.----Oa1--.OZ|Comores|1(741)  3430182
peralta|Female|Surviving Civil Partner|_@[54.0.06.3]|Гватемала|(109) 446  6299
aubrey|F|Widowed|"k"@E-28--2.4.7ab.1WCh-t--VN.QQ|Джибути|1 (965)555/ 8083
pjatro|Male|Divorced|O_B52_Y_.Ac@[2.69.0.75]|Guyana|099  0808568x. 4
tshediso|Female|Single|_@4TEP.3dH.D.DT|Líbano|1 (019)/440-6972
kion|F|Surviving Civil Partner|_.9.6_T.16@d-dp.--.T5---c9-W8-x-EmP.9k9.LGz|Bosnien und Herzegowina|1 .954  645.6024
deva|F|Civil Partner|9_._._1V3@[8.44.5.2]|Guinea-Bisáu|451531 / 9038x 8
valerie|Female|Married|_.5_@z7I73S-h.Mh|阿尔及利亚|9212584114
doralba|Male|Single|f.U.Z.nx3.__pP_@6.-RDnK.--Ocx.FvE3.Dw|土库曼斯坦|+1/7812344427X99
mangabeira|M|Surviving Civil Partner|"__.E2_8b._"@[674.55.8.164]|Eslovenia|436653 - 2440
xinying|Female|Single|4W8.8T.ho._.x_z@3-.5-.d73a-7W.--4-y.AJecZo|Marruecos|+1.(163)8197239
mackager|M|Civil Partner|"jXI4QO"@[8.0.840.7]|密克羅尼西亞聯邦|428. 6126354
brygida|Female|Widowed|"7"@eB-.0.60-k.-02.zFe|Libia|518 - 778- 0961
jeremiah|Male|Divorced|Y_.X_.9@4.-e.-.Kd13G--.Eo|中非|929  7701892
tote|F|Surviving Civil Partner|"u_.F_HP.t"@[5.26.7.2]|Mazedonien|(717)3815382X 34
ghanī|M|Married|__Y._T.0_H0_3.2.86C@[8.54.9.6]|Yemen|(286)-9321273
abderrahim|Male|Surviving Civil Partner|K@0IL6WIqp-.pNR-.-.N48-9.Ix|根西|1.(316)  8322857
iosu|F|Single|wH@2Vb.-6.Kl|法屬玻里尼西亞|(222) -467/9836
brandi|Male|Married|RG_k_@1-.Cn5.NN|Níger|+1-(149) 0224321
patterson|Female|Separated|"_ZU"@[34.4.477.376]|義大利|+1 (297) 6491411
matang|Female|Separated|i@[632.5.874.2]|波蘭|+1(518)-6879681
denia|Female|Surviving Civil Partner|At9_.Bki.Fl3sfe4.EY_@2f1-q-.7C9.g-s.R-u.Ds|Marshall Islands|1 (143)347 .9363
leonilo|Female|Civil Partner|a@[51.5.95.84]|Korea, South|023-401.5955eXt1
bovier|Male|Surviving Civil Partner|_y3zb6sY._KL.4.6_9L.67x@gBqJ.KGp|Korea, Süd|081  995 . 4510
katharyne|Male|Civil Partner|_5.G.pNy9M0n_@-.IG-Aa.e-mq-w4-Qbau.-26gA.Vz|Malta|(458)0637648Ext2
frans|M|Married|w.cM_.pH.h_._@3K1.q-.--1.4-oN.zXZjQx|Венгрия|+1(427) /9528083
audrone|Female|Married|"c_7R_4N"@84u3tw.-a.2ua-oCCu-L-x-t-.--r-3.Ji|沙烏地阿拉伯|+1-396870/4113 
rengaraj|M|Civil Partner|F7t9@[149.06.6.3]|Камерун|(396)  713  7952
burpee|F|Widowed|3@mJ-2k-RnWhNF5.-.1It.9.DPd|Libanon|(864)694  3619 
marshall|F|Surviving Civil Partner|"_0v_c"@r9-T78.r95.40.O-EM1s-Jwu.BX|Greenland|0827034912ExT 48
messias|M|Civil Partner|9@63BRzQNF1-0s.0-kP8-.9L--0-.mxz.im|Cayman Islands|(069)908  8797 
elijah|F|Civil Partner|_.y_e_q.G0@[3.5.7.644]|Barbados|1 .(218)-2893154
celio|F|Separated|f._0Of_8.p@3-9FM-e4jf.-3s-m7-P-3.4-.Rc|Antigua-et-Barbuda|1047  985/8659
khamati|M|Divorced|4X8B.pw.3m0W4@[8.41.625.68]|Italie|155/ 074 3586X46
lenox|Male|Divorced|_Spwr@l--F8X.o7.I.-xi5sj3iWT.iZdUy|Латвия|+1(281)936/3350
koulizh|M|Separated|r3CT_H@[226.6.4.08]|Украина|(575) 788  7509
chhakchhuak|Male|Civil Partner|_@EwvpCyK.4-J3.mL|斐济|070458/ 2362 
mundy|M|Married|__00@[3.7.0.17]|Belau|135/ 356- 8125x5
feltus|Male|Married|q@[137.5.71.58]|波斯尼亚和黑塞哥维那|(378)- 9378561
adelio|F|Surviving Civil Partner|"fp"@----N-39K-0-M5DS.-E-0-1Yj-Y.oqy|Guam|(798)198 1323x.3
converse|Female|Widowed|_xEL@eK9rv0-m.-s6j.3-.HT|Bielorrusia|930-757. 9131
gianna|Male|Surviving Civil Partner|o@3R3.bq|文莱|+17104286030
kung|M|Civil Partner|0y.3.c___8_@b--9.7Q.7-2-Ew-L8ta8Vlv3.q44.cX|Azerbaijan|1223 - 302/4436
edmilson|Male|Widowed|s@j1.-Jy.99-OYzK.S-xfWjB0--9--.PPO|Ngwane|011 -7419414
kunihiko|F|Separated|8zW@[4.5.0.644]|Swasiland|344  0570599
susan|Male|Divorced|D.K__19@CG.fh-0-KR-3jG.A-0n-p43r-aUC96C.3A-8.QVBG|Исландия|048.8508961ext 1
roa|F|Divorced|9_FQs4.d@-3QMuxw9AcgaxL8h.F.wj|Kosovo|+1.(887)-7537013
bisama|Female|Separated|"X7_w_.dyNq80td.6__d98B"@[0.595.3.5]|Cote d'Ivoire|0572329844Ext505
qiurui|F|Civil Partner|4S._9__U1@-.oG|Autriche|043. 364 - 0386 
zollern|Male|Surviving Civil Partner|Z.ma5@0q.h.c.j61L8-r1Pu0.oVv|Сан-Марино|(608)/4948374
onisim|M|Divorced|1@-BN-d6k.D5---6a05-30-.--.1.hdyKoW|Congo-Kinshasa|+1133865.9663x 9
aladina|M|Civil Partner|"t.f.V"@j.92r.5Dx.Y-0.CJcVJ|Tansania|237/196  2227x 8
hadilla|Female|Married|e@[5.9.7.22]|Uzbekistan|(207). 604 .4957
annike|Female|Surviving Civil Partner|"_._5.5Wd_"@-u2j--.-KpA6-3-u.ZP.9M.vj|Republik Kongo|1(973) /3706166
slaheddine|F|Single|rJz467@---k4hK-sr-UG.e.d5K.-.gs|Îles Maldives|1-053-5120257
wiktoria|Male|Divorced|_xVo.r4@F.-09UC.PX|Macedonia|+1988/078 . 3920
charizze|Female|Widowed|C.nG@[6.8.59.241]|Bahreïn|+1 (256) 6207819
dari|M|Separated|"q.X.1"@jLhv.-U--dAwP.k2.RT-A----.XLXEUF|Португалия|(973)714/ 4101
hyam|F|Divorced|_58sH_hi@E-.R-In3--T-yI-D4-I.kw|Island|(370)952.5236x.5
eladia|F|Divorced|"TQz"@uyXMan.vo8.--.Lt|Turks and Caicos Islands|(895)6452519
cheik|M|Single|X.Ax8_@E8--.IU5.-Bpf.-0.my|Suède|+1 8308545468x32
kirsteen|M|Separated|wW.U@y-.r2.7xAD.5-VJFo--.OcRuDw|Sudán del Sur|(043) 022/2928
evangelica|Male|Divorced|_db8K._m_Gug_k@[8.80.08.3]|Israel|1(937)-1158644x4
fannie|F|Civil Partner|_0.KlO42i29.0@J.5.C--.QaM-n.IZkR|Ucrania|073.5823917ext 8
yelyzaveta|M|Widowed|_K_t6h1r.s.3_C_7_.b.k_7XZ@---50IKn8E2.e.-.60.XYs|Baréin|+1-6611637607
vilho|F|Separated|"equ_z5S"@8Lw-.2.-j-.zn|朝鲜|601792 - 4154x.0
thilo|M|Single|"0h"@ET-C7.--.-c.--D.ju|Indien|1.(453)-644.0646
bafode|M|Widowed|tR__@deP4I-.-p.5.4x.ar|Congo-Kinshasa|500/ 999-5205
eli|M|Divorced|_7.3r.8Eq.f.01rj99@M-y7--.C7Bt.s20--.9.cm|Nouvelle-Zélande|(688)2393023EXT2
nikotimasi|M|Widowed|"M4"@b4.-R6-H.--.E.fo|Turcas y Caicos|(613) - 1056257
carlixta|Male|Single|"p"@[77.78.582.16]|Джибути|346/239. 9649X.0
abdirisaq|Female|Single|2@E--287aJ-nJ-i-D-.5G.310-D.3y-EM6-.OE|辛巴威|004 . 445  8185
brúnó|M|Single|xQM.H.7_._z6@6F6t2w--58.F-.-Y.t-1.cE|Эстония|+1/849 / 1168039
djuna|Male|Married|"3n"@rmn-l5.9-4-pZ.-Os.-q-M.Je|Grönland|886/ 812. 2304 
eddie|Male|Civil Partner|"__2"@F31.-.y-Ln27JR.3--.HJBWX|Northern Mariana Islands|265/ 404  9564
marivi|Male|Single|"0x"@4z-U.P0.--K9--5b.77Me5hR5.Qb|Saudi Arabia|+1206006/9715
marcolino|M|Widowed|a0@O--7--0W-D2G-ZTk.e5Ht-yEEmygT.j4e-7Nbe-LW1F--1.P5fe.BS|The Bahamas|1(998)- 215 7935
safina|Female|Surviving Civil Partner|"YC"@i.4.xkdA|關島|(807)726 -3140
hawes|M|Surviving Civil Partner|"R_._M.Z5P28_81.B"@[6.7.359.602]|Саудовская Аравия|486  510.7851 
ponnam|F|Single|2V@--.5.jwF.7zgjl.oP|Latvia|0080297032EXt325
teofila|M|Separated|q0@--O.7t21-496.m66-O46I532--4--.xJ|Перу|029.1532360 X.53
rajshree|F|Single|90_Qz_p4.RR@3k.0c2Yg--5D76C---.1k2.-k-.JwfQE|Гонконг|(350)409 0192
oates|Male|Divorced|"_AJS_53"@wu-77.4v-.Iw|Fidji|(038)9379010X13
hasia|M|Separated|_fZ1@ZdZoY.7R-.IuvV|Kenia|9269769814x. 89
dídac|F|Widowed|M5_@4.3.0.9S036-7--mw---56.tRpW|Nueva Zelanda|053. 5652459
fauziah|Female|Separated|_@[452.9.468.3]|Azerbaïdjan|+1506941  0269 
mirene|M|Divorced|"P6"@8K.5Hl5F.U.oq.qy|Ecuador|1027 3095381
velta|M|Married|O._q_6DQXP@-4.4J5-64-.I-lL.-0x-.XnahSS|哥伦比亚|071. 7454482ext8
aba|F|Civil Partner|"3qQs"@--.Gu.03SeU-b5CA.-1W-.GJyCfe|Caimán|3560127325
kirsteen|M|Divorced|"D._L75"@7--2.--F8UkA-Jr.-Tk9KHOU.nuMvK|苏里南|639 . 228  6573
anikey|F|Civil Partner|__@--3-Io-M-y.-41k6-z3v-z--.sL-6NvC-a-.1-5QI.qB|Comores|1 .223-8970866
tomonari|M|Civil Partner|"1_D"@[38.00.11.615]|千里達及托巴哥|(584) 661- 1600
rajesh|Female|Surviving Civil Partner|"_mB_"@0-8H--2.-.-.VV--0.lwi|The Gambia|960 907 6015X. 5
keesha|Male|Divorced|"__B"@fv.Dla-cuK-b5.--0.0.Dcod|Saint Kitts and Nevis|774 232 3351
duc|Male|Separated|cv.m._5@PyJ.--5B-.TH|Costa de Marfil|7025707400X 8
ngondola|Male|Separated|"x_4"@y.7e-pqPTOD-1w-D.CLv.-eVy.qc|北馬里亞納群島|070-778  4707 x6
giairo|M|Single|"ID8tL.bj_fs._"@94wY3P-wjY03D-Rj.vb5-.-.ZX|Guadeloupe|(663)/0446949 x9
narasimha|M|Surviving Civil Partner|_d@-A-AQ1.2.-I-VIN9-I3yXp.-rKMfL--9-5--YQ.vwKnQZ|Guadeloupe|+1(764) 132-9620
suh|M|Married|2y1.sC_q5_26@-18.0cBd4cm--LVl--g6.--T6-29.4-L-si3.hbdpy|乌拉圭|478- 5047414x 54
yeniel|F|Civil Partner|d_.HJp@rDZK.--CX.-I0.---v8-w14.qQ|Nagorno Karabaj|+1 217 0041789X6
irigoyen|M|Civil Partner|yH_8tv63@700-6-D.-.--.7.BgFg|Haití|+1(313)120  8609
aldona|Male|Divorced|0.S.sm.1jfT6X.22Ie_@-.X-5Rt.6E6--H2-9.----Tp-C.EImQwm|Centrafrique|1-170710 9202x 3
raleigh|Male|Single|_4@M07.v57L.o.-G5X-.cXj|United States of America|561.378/ 0869x75
poju|Male|Single|_@NaAcq62x7y4-u.-H31HM0CL-rU-lr0.yO|British Virgin Islands|240 272 4566x 7
branco|Female|Civil Partner|25.___u.8@-.v.--Z-Y.o-.Yb|Faroe Islands|1(173)-975  6497
allene|Male|Civil Partner|_v.b_@-.SsG.u.9iY.npuI|Guinea Ecuatorial|+1/723351. 1947
lluisa|Male|Widowed|"U"@7.-8.-b-7n.4Lt-9.Fj|義大利|982/827 -7571x.4
bergtóra|M|Married|DQSz.0@-5.-kn24dB.-4N.-68.LHV|Nordkorea|1 (616)1012868X4
